,Year,Month,RelHumidity_%,Date,Filename
313,2032,2,91.30858,2032-02,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20320101-20321231.nc
314,2032,3,88.55243,2032-03,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20320101-20321231.nc
315,2032,4,86.97478,2032-04,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20320101-20321231.nc
316,2032,5,84.243,2032-05,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20320101-20321231.nc
317,2032,6,83.28204,2032-06,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20320101-20321231.nc
318,2032,7,76.758736,2032-07,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20320101-20321231.nc
319,2032,8,74.12527,2032-08,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20320101-20321231.nc
320,2032,9,76.89624,2032-09,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20320101-20321231.nc
321,2032,10,78.327805,2032-10,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20320101-20321231.nc
322,2032,11,91.32208,2032-11,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20320101-20321231.nc
323,2032,12,93.92604,2032-12,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20320101-20321231.nc
324,2033,1,91.885956,2033-01,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20330101-20331231.nc
325,2033,2,86.5055,2033-02,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20330101-20331231.nc
326,2033,3,90.10533,2033-03,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20330101-20331231.nc
327,2033,4,82.832085,2033-04,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20330101-20331231.nc
328,2033,5,81.38037,2033-05,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20330101-20331231.nc
329,2033,6,82.86904,2033-06,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20330101-20331231.nc
330,2033,7,76.24783,2033-07,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20330101-20331231.nc
331,2033,8,61.935165,2033-08,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20330101-20331231.nc
332,2033,9,80.65372,2033-09,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20330101-20331231.nc
333,2033,10,87.601685,2033-10,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20330101-20331231.nc
334,2033,11,89.536545,2033-11,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20330101-20331231.nc
335,2033,12,94.20044,2033-12,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20330101-20331231.nc
336,2034,1,91.95104,2034-01,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20340101-20341231.nc
337,2034,2,91.89429,2034-02,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20340101-20341231.nc
338,2034,3,83.83693,2034-03,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20340101-20341231.nc
339,2034,4,79.141785,2034-04,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20340101-20341231.nc
340,2034,5,84.26007,2034-05,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20340101-20341231.nc
341,2034,6,83.71782,2034-06,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20340101-20341231.nc
342,2034,7,85.99594,2034-07,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20340101-20341231.nc
343,2034,8,83.6199,2034-08,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20340101-20341231.nc
344,2034,9,82.419975,2034-09,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20340101-20341231.nc
345,2034,10,86.16724,2034-10,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20340101-20341231.nc
346,2034,11,92.24398,2034-11,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20340101-20341231.nc
347,2034,12,94.33588,2034-12,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20340101-20341231.nc
348,2035,1,88.8103,2035-01,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20350101-20351231.nc
349,2035,2,90.36078,2035-02,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20350101-20351231.nc
350,2035,3,90.25928,2035-03,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20350101-20351231.nc
351,2035,4,82.299286,2035-04,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20350101-20351231.nc
352,2035,5,86.355064,2035-05,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20350101-20351231.nc
353,2035,6,85.38312,2035-06,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20350101-20351231.nc
354,2035,7,81.20517,2035-07,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20350101-20351231.nc
355,2035,8,76.94355,2035-08,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20350101-20351231.nc
356,2035,9,76.375305,2035-09,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20350101-20351231.nc
357,2035,10,88.86525,2035-10,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20350101-20351231.nc
358,2035,11,92.46954,2035-11,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20350101-20351231.nc
359,2035,12,92.009766,2035-12,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20350101-20351231.nc
360,2036,1,93.35815,2036-01,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20360101-20361231.nc
361,2036,2,88.99527,2036-02,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20360101-20361231.nc
362,2036,3,88.16969,2036-03,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20360101-20361231.nc
363,2036,4,87.26695,2036-04,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20360101-20361231.nc
364,2036,5,78.865005,2036-05,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20360101-20361231.nc
365,2036,6,81.18338,2036-06,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20360101-20361231.nc
366,2036,7,74.72199,2036-07,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20360101-20361231.nc
367,2036,8,83.97385,2036-08,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20360101-20361231.nc
368,2036,9,75.710175,2036-09,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20360101-20361231.nc
369,2036,10,79.02346,2036-10,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20360101-20361231.nc
370,2036,11,92.65097,2036-11,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20360101-20361231.nc
371,2036,12,95.412506,2036-12,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20360101-20361231.nc
372,2037,1,92.48472,2037-01,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20370101-20371231.nc
373,2037,2,89.17783,2037-02,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20370101-20371231.nc
374,2037,3,79.69157,2037-03,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20370101-20371231.nc
375,2037,4,81.277565,2037-04,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20370101-20371231.nc
376,2037,5,84.47933,2037-05,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20370101-20371231.nc
377,2037,6,83.65146,2037-06,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20370101-20371231.nc
378,2037,7,77.35919,2037-07,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20370101-20371231.nc
379,2037,8,74.63518,2037-08,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20370101-20371231.nc
380,2037,9,87.36575,2037-09,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20370101-20371231.nc
381,2037,10,92.59583,2037-10,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20370101-20371231.nc
382,2037,11,93.330185,2037-11,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20370101-20371231.nc
383,2037,12,90.79318,2037-12,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20370101-20371231.nc
384,2038,1,91.70302,2038-01,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20380101-20381231.nc
385,2038,2,85.4998,2038-02,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20380101-20381231.nc
386,2038,3,85.09203,2038-03,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20380101-20381231.nc
387,2038,4,81.79387,2038-04,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20380101-20381231.nc
388,2038,5,86.014496,2038-05,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20380101-20381231.nc
389,2038,6,88.26138,2038-06,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20380101-20381231.nc
390,2038,7,86.96218,2038-07,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20380101-20381231.nc
391,2038,8,81.75325,2038-08,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20380101-20381231.nc
392,2038,9,81.6062,2038-09,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20380101-20381231.nc
393,2038,10,89.98663,2038-10,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20380101-20381231.nc
394,2038,11,89.93458,2038-11,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20380101-20381231.nc
395,2038,12,91.74149,2038-12,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20380101-20381231.nc
396,2039,1,91.75424,2039-01,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20390101-20391231.nc
397,2039,2,88.44034,2039-02,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20390101-20391231.nc
398,2039,3,89.55023,2039-03,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20390101-20391231.nc
399,2039,4,78.70491,2039-04,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20390101-20391231.nc
400,2039,5,82.75577,2039-05,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20390101-20391231.nc
401,2039,6,86.06268,2039-06,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20390101-20391231.nc
402,2039,7,82.53128,2039-07,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20390101-20391231.nc
403,2039,8,82.965805,2039-08,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20390101-20391231.nc
404,2039,9,79.07759,2039-09,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20390101-20391231.nc
405,2039,10,87.04433,2039-10,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20390101-20391231.nc
406,2039,11,92.900024,2039-11,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20390101-20391231.nc
407,2039,12,91.687546,2039-12,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20390101-20391231.nc
408,2040,1,90.476715,2040-01,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20400101-20401231.nc
409,2040,2,90.519356,2040-02,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20400101-20401231.nc
410,2040,3,90.85388,2040-03,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20400101-20401231.nc
411,2040,4,83.71309,2040-04,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20400101-20401231.nc
412,2040,5,82.79567,2040-05,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20400101-20401231.nc
413,2040,6,76.76473,2040-06,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20400101-20401231.nc
414,2040,7,79.825775,2040-07,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20400101-20401231.nc
415,2040,8,78.57699,2040-08,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20400101-20401231.nc
416,2040,9,80.06612,2040-09,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20400101-20401231.nc
417,2040,10,90.52994,2040-10,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20400101-20401231.nc
418,2040,11,90.46585,2040-11,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20400101-20401231.nc
419,2040,12,93.10649,2040-12,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20400101-20401231.nc
420,2041,1,90.84636,2041-01,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20410101-20411231.nc
421,2041,2,89.12918,2041-02,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20410101-20411231.nc
422,2041,3,88.68955,2041-03,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20410101-20411231.nc
423,2041,4,84.225395,2041-04,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20410101-20411231.nc
424,2041,5,82.8577,2041-05,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20410101-20411231.nc
425,2041,6,79.03723,2041-06,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20410101-20411231.nc
426,2041,7,75.05211,2041-07,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20410101-20411231.nc
427,2041,8,73.5379,2041-08,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20410101-20411231.nc
428,2041,9,67.62985,2041-09,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20410101-20411231.nc
429,2041,10,85.87609,2041-10,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20410101-20411231.nc
430,2041,11,92.05382,2041-11,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20410101-20411231.nc
431,2041,12,92.41391,2041-12,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20410101-20411231.nc
432,2042,1,91.50552,2042-01,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20420101-20421231.nc
433,2042,2,93.12036,2042-02,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20420101-20421231.nc
434,2042,3,85.223076,2042-03,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20420101-20421231.nc
435,2042,4,86.31564,2042-04,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20420101-20421231.nc
436,2042,5,84.45349,2042-05,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20420101-20421231.nc
437,2042,6,82.49156,2042-06,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20420101-20421231.nc
438,2042,7,84.703995,2042-07,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20420101-20421231.nc
439,2042,8,88.727646,2042-08,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20420101-20421231.nc
440,2042,9,87.30284,2042-09,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20420101-20421231.nc
441,2042,10,90.20282,2042-10,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20420101-20421231.nc
442,2042,11,93.509415,2042-11,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20420101-20421231.nc
443,2042,12,94.94617,2042-12,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20420101-20421231.nc
444,2043,1,92.59837,2043-01,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20430101-20431231.nc
445,2043,2,92.9409,2043-02,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20430101-20431231.nc
446,2043,3,90.97731,2043-03,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20430101-20431231.nc
447,2043,4,82.81647,2043-04,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20430101-20431231.nc
448,2043,5,87.17541,2043-05,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20430101-20431231.nc
449,2043,6,88.532,2043-06,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20430101-20431231.nc
450,2043,7,86.26552,2043-07,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20430101-20431231.nc
451,2043,8,80.841125,2043-08,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20430101-20431231.nc
452,2043,9,85.06128,2043-09,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20430101-20431231.nc
453,2043,10,90.528824,2043-10,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20430101-20431231.nc
454,2043,11,94.218994,2043-11,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20430101-20431231.nc
455,2043,12,89.66075,2043-12,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20430101-20431231.nc
456,2044,1,92.79799,2044-01,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20440101-20441231.nc
457,2044,2,90.93754,2044-02,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20440101-20441231.nc
458,2044,3,82.831184,2044-03,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20440101-20441231.nc
459,2044,4,85.22113,2044-04,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20440101-20441231.nc
460,2044,5,84.92222,2044-05,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20440101-20441231.nc
461,2044,6,84.60147,2044-06,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20440101-20441231.nc
462,2044,7,84.88924,2044-07,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20440101-20441231.nc
463,2044,8,84.07777,2044-08,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20440101-20441231.nc
464,2044,9,83.75863,2044-09,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20440101-20441231.nc
465,2044,10,86.12473,2044-10,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20440101-20441231.nc
466,2044,11,89.76994,2044-11,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20440101-20441231.nc
467,2044,12,92.994865,2044-12,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20440101-20441231.nc
468,2045,1,91.26529,2045-01,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20450101-20451231.nc
469,2045,2,90.70817,2045-02,hurs_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20450101-20451231.nc
