,Year,Month,Temperature_C,Date,Filename
157,2019,2,0.63469315,2019-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
158,2019,3,2.9120712,2019-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
159,2019,4,6.101408,2019-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
160,2019,5,6.366581,2019-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
161,2019,6,11.539429,2019-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
162,2019,7,14.325325,2019-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
163,2019,8,18.343964,2019-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
164,2019,9,12.322704,2019-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
165,2019,10,6.86088,2019-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
166,2019,11,1.96595,2019-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
167,2019,12,2.04978,2019-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
168,2020,1,-1.0115643,2020-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
169,2020,2,0.80480194,2020-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
170,2020,3,2.5903912,2020-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
171,2020,4,5.3357506,2020-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
172,2020,5,9.00799,2020-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
173,2020,6,14.480938,2020-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
174,2020,7,16.052713,2020-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
175,2020,8,14.48278,2020-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
176,2020,9,13.4741745,2020-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
177,2020,10,8.478197,2020-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
178,2020,11,3.2624893,2020-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
179,2020,12,-0.68357277,2020-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
180,2021,1,-0.5398102,2021-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
181,2021,2,-1.322258,2021-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
182,2021,3,-2.1756268,2021-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
183,2021,4,0.9475651,2021-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
184,2021,5,6.0798016,2021-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
185,2021,6,11.435364,2021-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
186,2021,7,14.96596,2021-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
187,2021,8,17.897734,2021-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
188,2021,9,11.429441,2021-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
189,2021,10,5.9541683,2021-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
190,2021,11,5.826208,2021-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
191,2021,12,3.5522156,2021-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
192,2022,1,-1.9100685,2022-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
193,2022,2,-1.2061253,2022-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
194,2022,3,5.214161,2022-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
195,2022,4,5.621567,2022-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
196,2022,5,12.775148,2022-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
197,2022,6,15.789614,2022-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
198,2022,7,15.261276,2022-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
199,2022,8,18.438055,2022-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
200,2022,9,12.58131,2022-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
201,2022,10,6.7145386,2022-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
202,2022,11,4.821907,2022-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
203,2022,12,-0.7831669,2022-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
204,2023,1,-0.17391586,2023-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
205,2023,2,0.7454357,2023-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
206,2023,3,4.6140785,2023-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
207,2023,4,5.8199577,2023-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
208,2023,5,9.279905,2023-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
209,2023,6,12.431955,2023-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
210,2023,7,17.623663,2023-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
211,2023,8,16.486677,2023-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
212,2023,9,16.078568,2023-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
213,2023,10,11.467291,2023-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
214,2023,11,2.4221058,2023-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
215,2023,12,2.358574,2023-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
216,2024,1,-1.7979145,2024-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
217,2024,2,1.0215073,2024-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
218,2024,3,1.5072651,2024-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
219,2024,4,2.3008118,2024-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
220,2024,5,7.02479,2024-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
221,2024,6,10.31357,2024-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
222,2024,7,15.168539,2024-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
223,2024,8,15.3537655,2024-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
224,2024,9,13.228071,2024-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
225,2024,10,9.499147,2024-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
226,2024,11,4.484173,2024-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
227,2024,12,3.5227146,2024-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
228,2025,1,4.4023743,2025-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
229,2025,2,1.7640133,2025-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
230,2025,3,3.9807873,2025-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
231,2025,4,4.6209297,2025-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
232,2025,5,13.694538,2025-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
233,2025,6,15.09001,2025-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
234,2025,7,21.68519,2025-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
235,2025,8,16.72633,2025-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
236,2025,9,16.490446,2025-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
237,2025,10,5.56291,2025-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
238,2025,11,-1.9539185,2025-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
239,2025,12,0.2673664,2025-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
240,2026,1,0.70095634,2026-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
241,2026,2,-0.112846375,2026-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
242,2026,3,0.52980804,2026-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
243,2026,4,5.413452,2026-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
244,2026,5,9.747112,2026-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
245,2026,6,11.89291,2026-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
246,2026,7,21.012753,2026-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
247,2026,8,22.377787,2026-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
248,2026,9,12.211252,2026-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
249,2026,10,10.101587,2026-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
250,2026,11,1.8805027,2026-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
251,2026,12,3.970749,2026-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
252,2027,1,-1.5272942,2027-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
253,2027,2,0.8844414,2027-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
254,2027,3,3.346901,2027-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
255,2027,4,3.6403923,2027-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
256,2027,5,8.899029,2027-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
257,2027,6,13.458605,2027-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
258,2027,7,17.265831,2027-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
259,2027,8,16.267002,2027-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
260,2027,9,12.561451,2027-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
261,2027,10,9.264502,2027-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
262,2027,11,2.701521,2027-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
263,2027,12,2.7766056,2027-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
264,2028,1,0.09180641,2028-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
265,2028,2,-0.023973465,2028-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
266,2028,3,1.6011219,2028-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
267,2028,4,6.723877,2028-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
268,2028,5,11.672634,2028-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
269,2028,6,12.96633,2028-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
270,2028,7,16.131834,2028-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
271,2028,8,16.107897,2028-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
272,2028,9,12.886398,2028-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
273,2028,10,6.8361588,2028-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
274,2028,11,1.7046795,2028-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
275,2028,12,2.1192226,2028-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
276,2029,1,0.6656246,2029-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
277,2029,2,-2.089981,2029-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
278,2029,3,2.5595512,2029-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
279,2029,4,3.765438,2029-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
280,2029,5,10.643938,2029-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
281,2029,6,13.672144,2029-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
282,2029,7,15.673637,2029-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
283,2029,8,16.523825,2029-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
284,2029,9,13.44146,2029-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
285,2029,10,10.220688,2029-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
286,2029,11,6.014576,2029-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
287,2029,12,1.6627045,2029-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
288,2030,1,-1.1643543,2030-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
289,2030,2,1.8673115,2030-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
290,2030,3,1.8953724,2030-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
291,2030,4,4.141197,2030-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
292,2030,5,10.022076,2030-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
293,2030,6,15.541138,2030-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
294,2030,7,15.635931,2030-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
295,2030,8,16.636175,2030-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
296,2030,9,14.803175,2030-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
297,2030,10,10.135889,2030-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
298,2030,11,6.339201,2030-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
299,2030,12,1.2638454,2030-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
300,2031,1,3.4405746,2031-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
301,2031,2,-0.54328156,2031-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
302,2031,3,0.22345352,2031-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
303,2031,4,2.0513496,2031-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
304,2031,5,6.167259,2031-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
305,2031,6,14.281536,2031-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
306,2031,7,18.171001,2031-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
307,2031,8,17.876068,2031-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
308,2031,9,16.393518,2031-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
309,2031,10,7.2500343,2031-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
310,2031,11,1.6885014,2031-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
311,2031,12,-0.042051315,2031-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
312,2032,1,2.5083466,2032-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20320101-20321231.nc
313,2032,2,5.1729984,2032-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20320101-20321231.nc
