,Year,Month,NetRad_Wm-2,Date,Filename
312,2032,1,39.333786,2032-01,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20320101-20321231.nc
313,2032,2,68.804474,2032-02,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20320101-20321231.nc
314,2032,3,120.97902,2032-03,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20320101-20321231.nc
315,2032,4,188.80983,2032-04,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20320101-20321231.nc
316,2032,5,180.87595,2032-05,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20320101-20321231.nc
317,2032,6,237.8543,2032-06,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20320101-20321231.nc
318,2032,7,259.91595,2032-07,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20320101-20321231.nc
319,2032,8,207.22058,2032-08,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20320101-20321231.nc
320,2032,9,146.55478,2032-09,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20320101-20321231.nc
321,2032,10,89.76948,2032-10,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20320101-20321231.nc
322,2032,11,54.692535,2032-11,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20320101-20321231.nc
323,2032,12,32.81254,2032-12,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20320101-20321231.nc
324,2033,1,46.657433,2033-01,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20330101-20331231.nc
325,2033,2,71.7532,2033-02,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20330101-20331231.nc
326,2033,3,133.2204,2033-03,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20330101-20331231.nc
327,2033,4,161.39708,2033-04,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20330101-20331231.nc
328,2033,5,259.13864,2033-05,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20330101-20331231.nc
329,2033,6,224.12541,2033-06,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20330101-20331231.nc
330,2033,7,257.26047,2033-07,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20330101-20331231.nc
331,2033,8,218.80196,2033-08,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20330101-20331231.nc
332,2033,9,140.4528,2033-09,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20330101-20331231.nc
333,2033,10,85.52188,2033-10,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20330101-20331231.nc
334,2033,11,54.890644,2033-11,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20330101-20331231.nc
335,2033,12,32.732708,2033-12,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20330101-20331231.nc
336,2034,1,43.776295,2034-01,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20340101-20341231.nc
337,2034,2,77.56845,2034-02,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20340101-20341231.nc
338,2034,3,121.34576,2034-03,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20340101-20341231.nc
339,2034,4,169.99464,2034-04,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20340101-20341231.nc
340,2034,5,205.8516,2034-05,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20340101-20341231.nc
341,2034,6,285.1022,2034-06,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20340101-20341231.nc
342,2034,7,250.94385,2034-07,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20340101-20341231.nc
343,2034,8,206.46416,2034-08,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20340101-20341231.nc
344,2034,9,150.85895,2034-09,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20340101-20341231.nc
345,2034,10,77.13135,2034-10,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20340101-20341231.nc
346,2034,11,47.867836,2034-11,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20340101-20341231.nc
347,2034,12,35.38408,2034-12,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20340101-20341231.nc
348,2035,1,34.691963,2035-01,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20350101-20351231.nc
349,2035,2,87.075226,2035-02,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20350101-20351231.nc
350,2035,3,119.6293,2035-03,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20350101-20351231.nc
351,2035,4,155.79639,2035-04,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20350101-20351231.nc
352,2035,5,227.9107,2035-05,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20350101-20351231.nc
353,2035,6,217.52542,2035-06,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20350101-20351231.nc
354,2035,7,241.6819,2035-07,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20350101-20351231.nc
355,2035,8,218.90073,2035-08,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20350101-20351231.nc
356,2035,9,157.81152,2035-09,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20350101-20351231.nc
357,2035,10,92.36861,2035-10,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20350101-20351231.nc
358,2035,11,54.142014,2035-11,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20350101-20351231.nc
359,2035,12,35.527534,2035-12,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20350101-20351231.nc
360,2036,1,42.99116,2036-01,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20360101-20361231.nc
361,2036,2,89.05444,2036-02,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20360101-20361231.nc
362,2036,3,127.55147,2036-03,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20360101-20361231.nc
363,2036,4,163.77661,2036-04,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20360101-20361231.nc
364,2036,5,184.49658,2036-05,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20360101-20361231.nc
365,2036,6,214.64966,2036-06,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20360101-20361231.nc
366,2036,7,235.60945,2036-07,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20360101-20361231.nc
367,2036,8,213.26865,2036-08,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20360101-20361231.nc
368,2036,9,135.4871,2036-09,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20360101-20361231.nc
369,2036,10,93.77291,2036-10,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20360101-20361231.nc
370,2036,11,44.2344,2036-11,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20360101-20361231.nc
371,2036,12,31.248352,2036-12,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20360101-20361231.nc
372,2037,1,50.134846,2037-01,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20370101-20371231.nc
373,2037,2,79.77013,2037-02,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20370101-20371231.nc
374,2037,3,116.37833,2037-03,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20370101-20371231.nc
375,2037,4,187.23001,2037-04,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20370101-20371231.nc
376,2037,5,189.5685,2037-05,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20370101-20371231.nc
377,2037,6,221.9458,2037-06,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20370101-20371231.nc
378,2037,7,190.08896,2037-07,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20370101-20371231.nc
379,2037,8,184.34491,2037-08,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20370101-20371231.nc
380,2037,9,138.68178,2037-09,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20370101-20371231.nc
381,2037,10,91.27324,2037-10,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20370101-20371231.nc
382,2037,11,52.426476,2037-11,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20370101-20371231.nc
383,2037,12,35.80387,2037-12,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20370101-20371231.nc
384,2038,1,42.40121,2038-01,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20380101-20381231.nc
385,2038,2,77.32167,2038-02,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20380101-20381231.nc
386,2038,3,122.427284,2038-03,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20380101-20381231.nc
387,2038,4,175.33234,2038-04,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20380101-20381231.nc
388,2038,5,187.6453,2038-05,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20380101-20381231.nc
389,2038,6,219.90622,2038-06,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20380101-20381231.nc
390,2038,7,207.57732,2038-07,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20380101-20381231.nc
391,2038,8,229.6177,2038-08,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20380101-20381231.nc
392,2038,9,144.1577,2038-09,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20380101-20381231.nc
393,2038,10,89.61458,2038-10,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20380101-20381231.nc
394,2038,11,43.240204,2038-11,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20380101-20381231.nc
395,2038,12,30.997616,2038-12,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20380101-20381231.nc
396,2039,1,45.92605,2039-01,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20390101-20391231.nc
397,2039,2,79.35862,2039-02,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20390101-20391231.nc
398,2039,3,116.20372,2039-03,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20390101-20391231.nc
399,2039,4,147.34393,2039-04,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20390101-20391231.nc
400,2039,5,181.23386,2039-05,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20390101-20391231.nc
401,2039,6,236.24702,2039-06,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20390101-20391231.nc
402,2039,7,227.05746,2039-07,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20390101-20391231.nc
403,2039,8,237.37608,2039-08,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20390101-20391231.nc
404,2039,9,141.91623,2039-09,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20390101-20391231.nc
405,2039,10,81.22449,2039-10,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20390101-20391231.nc
406,2039,11,50.05227,2039-11,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20390101-20391231.nc
407,2039,12,31.687887,2039-12,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20390101-20391231.nc
408,2040,1,44.693657,2040-01,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20400101-20401231.nc
409,2040,2,82.50375,2040-02,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20400101-20401231.nc
410,2040,3,118.57799,2040-03,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20400101-20401231.nc
411,2040,4,177.13623,2040-04,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20400101-20401231.nc
412,2040,5,203.73254,2040-05,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20400101-20401231.nc
413,2040,6,248.73694,2040-06,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20400101-20401231.nc
414,2040,7,260.0351,2040-07,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20400101-20401231.nc
415,2040,8,192.96947,2040-08,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20400101-20401231.nc
416,2040,9,156.75885,2040-09,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20400101-20401231.nc
417,2040,10,106.4277,2040-10,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20400101-20401231.nc
418,2040,11,49.180946,2040-11,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20400101-20401231.nc
419,2040,12,39.221157,2040-12,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20400101-20401231.nc
420,2041,1,40.34777,2041-01,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20410101-20411231.nc
421,2041,2,68.59347,2041-02,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20410101-20411231.nc
422,2041,3,119.429085,2041-03,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20410101-20411231.nc
423,2041,4,161.44904,2041-04,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20410101-20411231.nc
424,2041,5,220.47412,2041-05,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20410101-20411231.nc
425,2041,6,280.7352,2041-06,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20410101-20411231.nc
426,2041,7,219.34772,2041-07,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20410101-20411231.nc
427,2041,8,194.3996,2041-08,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20410101-20411231.nc
428,2041,9,135.53645,2041-09,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20410101-20411231.nc
429,2041,10,84.424126,2041-10,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20410101-20411231.nc
430,2041,11,49.239635,2041-11,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20410101-20411231.nc
431,2041,12,32.35182,2041-12,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20410101-20411231.nc
432,2042,1,38.523895,2042-01,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20420101-20421231.nc
433,2042,2,74.81627,2042-02,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20420101-20421231.nc
434,2042,3,107.367615,2042-03,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20420101-20421231.nc
435,2042,4,147.38948,2042-04,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20420101-20421231.nc
436,2042,5,232.34508,2042-05,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20420101-20421231.nc
437,2042,6,278.68665,2042-06,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20420101-20421231.nc
438,2042,7,252.64148,2042-07,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20420101-20421231.nc
439,2042,8,226.66966,2042-08,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20420101-20421231.nc
440,2042,9,134.32867,2042-09,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20420101-20421231.nc
441,2042,10,84.667404,2042-10,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20420101-20421231.nc
442,2042,11,49.28552,2042-11,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20420101-20421231.nc
443,2042,12,29.06205,2042-12,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20420101-20421231.nc
444,2043,1,49.216675,2043-01,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20430101-20431231.nc
445,2043,2,63.274197,2043-02,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20430101-20431231.nc
446,2043,3,110.17738,2043-03,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20430101-20431231.nc
447,2043,4,196.92899,2043-04,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20430101-20431231.nc
448,2043,5,226.58255,2043-05,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20430101-20431231.nc
449,2043,6,232.84555,2043-06,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20430101-20431231.nc
450,2043,7,251.86002,2043-07,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20430101-20431231.nc
451,2043,8,220.4183,2043-08,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20430101-20431231.nc
452,2043,9,182.10933,2043-09,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20430101-20431231.nc
453,2043,10,98.01542,2043-10,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20430101-20431231.nc
454,2043,11,52.95192,2043-11,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20430101-20431231.nc
455,2043,12,34.120346,2043-12,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20430101-20431231.nc
456,2044,1,47.71292,2044-01,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20440101-20441231.nc
457,2044,2,67.69742,2044-02,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20440101-20441231.nc
458,2044,3,129.58347,2044-03,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20440101-20441231.nc
459,2044,4,164.4982,2044-04,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20440101-20441231.nc
460,2044,5,200.18976,2044-05,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20440101-20441231.nc
461,2044,6,212.4332,2044-06,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20440101-20441231.nc
462,2044,7,255.04135,2044-07,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20440101-20441231.nc
463,2044,8,191.72406,2044-08,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20440101-20441231.nc
464,2044,9,183.75375,2044-09,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20440101-20441231.nc
465,2044,10,74.69014,2044-10,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20440101-20441231.nc
466,2044,11,45.1416,2044-11,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20440101-20441231.nc
467,2044,12,27.408642,2044-12,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20440101-20441231.nc
468,2045,1,40.11029,2045-01,rsds_be-04_CNRM-CERFACS-CNRM-CM5_rcp26_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20450101-20451231.nc
